user_id,home_adm_cd2,home_adm_nm,adherence,hr_base,fitness,vulnerability,selfreport_bias
1111057000_0002,1111057000,무악동,0.8685525529221685,51.32821429810217,-0.9015008736491081,-1.0564398747288608,-1.2418596619225746
1111057000_0003,1111057000,무악동,0.9551098016349169,68.65098904401144,0.086711823576656,0.11413946555459442,0.6319285188150713
1111057000_0004,1111057000,무악동,0.7659295817593889,76.18346222763898,0.28005420277901266,-0.5384108792828031,-0.7673276798268165
1111058000_0000,1111058000,교남동,0.8762963490326103,55.830034866306605,0.10335276269452905,-0.8334026472303918,0.37360523564430387
1111058000_0001,1111058000,교남동,0.8942246688395817,53.17142770730524,0.12945098731422286,0.13313475349929244,-0.232835521526499
1111058000_0002,1111058000,교남동,0.8967918036020185,61.691555566615776,-0.4128770415768075,-0.5271324199451023,-0.7033981046368549
1111058000_0003,1111058000,교남동,0.8117930635996367,74.63388412737221,0.23802526684438552,-0.8961136365215073,-0.05300083401617414
1111058000_0004,1111058000,교남동,0.9005194219254032,72.9401454768616,-0.41973438635540783,-0.14057733989304325,0.8824691645668837
1111060000_0000,1111060000,가회동,0.7857880675779484,66.90601649790769,0.6109764129683528,0.37857642933865915,1.141728392920612
1111060000_0001,1111060000,가회동,0.8745074899629665,72.65344294115496,-0.5593645011004922,1.0774261354744943,0.05574545720952993
1111060000_0002,1111060000,가회동,0.7927365022888294,69.41065315702859,-0.36363251783046346,-0.8513094589351882,0.171177619625272
1111060000_0003,1111060000,가회동,0.8245016081226704,70.20585438594698,0.12783947700752132,-0.13429351876530365,0.21187414368238644
1111060000_0004,1111060000,가회동,0.8932506956645547,74.54320005192997,1.2237761468739956,1.1015633908708022,0.7311429704142858
1111061500_0000,1111061500,종로1·2·3·4가동,0.9004383018293264,65.94272453955082,0.20870602620165177,-0.8189773880153439,1.0600853623677902
1111061500_0001,1111061500,종로1·2·3·4가동,0.8711920478422027,65.97920467200996,-0.2551105007992182,-0.2740320046828324,-0.41490894989915783
1111061500_0002,1111061500,종로1·2·3·4가동,0.9227628993389116,69.9191984027835,-0.7143701371543105,0.7061862206877195,-0.33323068489727403
1111061500_0003,1111061500,종로1·2·3·4가동,0.99,66.23673459082593,-0.5113616170344125,0.21980807224984858,-0.5922751281961709
1111061500_0004,1111061500,종로1·2·3·4가동,0.784530797474969,52.20641938827323,-0.47497954598854364,-0.23730119860535542,-0.15733734925122048
1111063000_0000,1111063000,종로5·6가동,0.8895100122893692,72.48961416110899,0.07355205511346426,0.9593462361879416,-1.0477764723178193
1111063000_0001,1111063000,종로5·6가동,0.7428642158539004,68.5208268420121,0.06307948762281307,0.992035263046343,-0.11769721313951825
1111063000_0002,1111063000,종로5·6가동,0.7972988557892251,69.94328728086316,0.3687621103918642,0.1480981145969583,-0.5758338329389164
1111063000_0003,1111063000,종로5·6가동,0.99,68.21621523828463,0.9726524374622563,-0.6844546570231468,0.5401023791572123
1111063000_0004,1111063000,종로5·6가동,0.7768024170614739,64.5178005192549,-0.1260001847868742,0.10437406024822533,0.10997460294546699
1111064000_0000,1111064000,이화동,0.7109305834138726,52.30498032530549,0.5189413396779301,-0.027865410364680206,-0.28331113547019515
1111064000_0001,1111064000,이화동,0.8823450263446356,64.87676538287842,0.3322045211411818,-0.20277350964292307,-0.9429790460977565
1111064000_0002,1111064000,이화동,0.914400598065053,69.29154347325081,0.04735111647879514,0.8474165209660705,0.3588970398172077
1111064000_0003,1111064000,이화동,0.7050043835433734,71.46742772221003,0.23078694412604298,-0.14254663706954457,0.36659082725240066
1111064000_0004,1111064000,이화동,0.9086584531138814,68.89101219931858,-0.4356942334303832,0.4140928776591743,-0.1890396670204085
1111065000_0000,1111065000,혜화동,0.6712540989203567,74.82278488698282,0.517696250455486,-0.039258070601704526,-0.6216542655678813
1111065000_0001,1111065000,혜화동,0.7810276264475031,70.77964117996706,0.22192430449571804,-0.3847596176266584,0.7628196124200541
1111065000_0002,1111065000,혜화동,0.940781059218641,71.49344221964128,-0.43179789562827997,-0.7927493640760884,0.12479743963776463
1111065000_0003,1111065000,혜화동,0.9048879798043364,80.31720242483216,0.08675274105293534,-0.6335872947885758,-1.1512760558424444
1111065000_0004,1111065000,혜화동,0.9019552100892599,62.325073710476005,0.20521989335728394,-0.2290271049546565,0.35420401708236193
1111067000_0000,1111067000,창신1동,0.8743645103231766,77.56297749203291,0.14293590978728543,-0.45395890070484846,-0.02680282120384671
1111067000_0001,1111067000,창신1동,0.85924612841546,76.70881569397038,0.12853669661393227,0.4585521384157943,-0.30772390191817994
1111067000_0002,1111067000,창신1동,0.8798936894819216,75.782909921806,-0.6013100160589017,0.16537644042672903,-0.5695269070777644
1111067000_0003,1111067000,창신1동,0.9039310329999203,74.09379456087503,-0.40343310687255896,-0.4930463794182066,-0.13562459729069373
1111067000_0004,1111067000,창신1동,0.9007280723063484,67.12131876751698,-0.5922980360948562,-0.025553652366131926,0.3799338462683027
1111068000_0000,1111068000,창신2동,0.8527891103308911,64.89058923816681,-0.271794553292077,0.9048960668137797,0.7472150511598511
1111068000_0001,1111068000,창신2동,0.8902438886376156,83.12624316729827,0.0699906074344999,-0.28784495024116935,-0.709265389938365
1111068000_0002,1111068000,창신2동,0.9628233595212243,70.22496761326492,-0.352939586740485,-0.5812019405932946,0.17183898604146525
1111068000_0003,1111068000,창신2동,0.9097771503855097,72.45677335139975,-0.1642498278711889,0.23292597089104172,-0.5709713771316947
1111068000_0004,1111068000,창신2동,0.9179757741498937,51.026773585939566,-0.2268889726131559,-0.5323709558633954,0.1084867263359127
1111069000_0000,1111069000,창신3동,0.9124658531025945,72.30382446330404,0.589366548452292,-0.4059224812316376,-0.16926528634067858
1111069000_0001,1111069000,창신3동,0.817060658431566,63.81499558732046,0.12462498373058409,-0.0320223341787238,-0.09041495024219118
1111069000_0002,1111069000,창신3동,0.9527501892938904,84.73130866688228,-0.12068056920513344,-1.1891594950647353,-0.5139514774526294
1111069000_0003,1111069000,창신3동,0.9558539761637195,85.33640229766718,0.4602602531125336,0.429299390731105,0.008956147753720388
1111069000_0004,1111069000,창신3동,0.8440897875326843,75.68179796754276,-0.6992246492052417,0.4352275409050253,-0.33139411906574273
1111070000_0000,1111070000,숭인1동,0.9013737360298907,68.71066302006302,0.5344568531430353,-0.25331059093270786,0.2626684392474369
1111070000_0001,1111070000,숭인1동,0.8362170385096139,94.27322631248991,-0.2148220738721181,0.007439829959104474,-0.08337361556326274
1111070000_0002,1111070000,숭인1동,0.9124280254118501,59.312931504129295,0.19316587522199075,0.31217258678759624,-1.2273669640344356
1111070000_0003,1111070000,숭인1동,0.6651486018616718,87.25406696100625,0.03912194733239318,0.26612396183436127,1.01484978791597
1111070000_0004,1111070000,숭인1동,0.7628902059060056,73.60612647852314,-0.21551462846824815,-0.537191490893399,0.26221633953763884
1111071000_0000,1111071000,숭인2동,0.8810987206466202,66.39043089152409,0.22569950895173885,0.41455875034392486,0.4518556475155906
1111071000_0001,1111071000,숭인2동,0.9009410499940501,76.29767194650681,-0.015968554568022163,0.16977113317654535,0.6316969899326782
1111071000_0002,1111071000,숭인2동,0.8372885851880393,64.46822288966733,0.30341805620265794,1.2354332043810528,-0.7684243348698069
1111071000_0003,1111071000,숭인2동,0.7928636193649057,78.24831596565419,0.33728028102260077,-0.24651369898267056,-1.0328536624686586
1111071000_0004,1111071000,숭인2동,0.8571528445842095,57.82485755581111,-0.0274539044419148,-0.03748263859731519,0.8702523965883414
1114052000_0000,1114052000,소공동,0.8173067328237693,75.62511892921844,0.18354601599425263,0.03503920009232391,0.0031977052029731525
1114052000_0001,1114052000,소공동,0.8075664605484844,65.96062560673907,-0.528546944569823,-0.43032710955435055,-0.2265958499839297
1114052000_0002,1114052000,소공동,0.8406568439210003,70.32127902150326,-0.11419473555381997,0.635810735058879,0.31752272578540836
1114052000_0003,1114052000,소공동,0.7926765283963043,59.25371913808785,-0.07765455550627003,-0.30967512948977105,-0.13578945162732223
1114052000_0004,1114052000,소공동,0.7800722347414843,66.68496003509922,0.25216573240258905,-0.9736326169159963,0.2613748334104999
1114054000_0000,1114054000,회현동,0.7413887312841503,57.80364336472299,-0.09243448566765607,-0.11758676716815396,0.44555443501722414
1114054000_0001,1114054000,회현동,0.8220107059461379,72.03681893167857,-0.12306093215616982,-0.606591833894235,-0.6015690498386733
1114054000_0002,1114054000,회현동,0.8704782982062497,67.10551414791675,0.5272575731605698,-0.6823860745885298,0.5658958777200749
1114054000_0003,1114054000,회현동,0.801789185230809,65.67913346063737,0.6130489067837864,0.3401654489943531,0.029089821204585312
1114054000_0004,1114054000,회현동,0.9131846039949966,72.70946632112003,-0.3414863054530142,0.013958870406429081,-0.7029602844139183
1114055000_0000,1114055000,명동,0.8112578761425314,59.90194548244099,0.15481861129962873,-0.39167651417525423,0.7762742657753852
1114055000_0001,1114055000,명동,0.9769818343776691,79.60933096438484,0.20440978850912375,0.04355773071410186,0.03514580559464729
1114055000_0002,1114055000,명동,0.8803440610259102,74.5085825864103,-0.6911246585228742,-0.9341942119171349,-0.14031234766837689
1114055000_0003,1114055000,명동,0.9227580674186773,74.26066168834963,0.6859308882279497,0.022340134956353237,-0.21274196931990977
1114055000_0004,1114055000,명동,0.8443076389246418,71.70101004224101,0.37547854216761367,0.2378518403384854,0.026465405578942683
1114057000_0000,1114057000,필동,0.8300848575771717,85.30662499886706,-0.15838073996543128,1.0076258935275102,0.9268431506556689
1114057000_0001,1114057000,필동,0.8907486527835473,61.39781162962863,0.0018630840474445553,-0.06918706979655741,1.2421885875530883
1114057000_0002,1114057000,필동,0.87297549796908,78.06841888753101,0.10526142991445192,0.3006690628518709,0.43900372926390563
1114057000_0003,1114057000,필동,0.8662704110296711,59.82312561725057,0.2251145410727712,1.1684417040359725,-0.3064442239190691
1114057000_0004,1114057000,필동,0.860795307810542,95.7235641355665,-0.4031501570685443,-0.450693805557627,1.5750933840109012
1114058000_0000,1114058000,장충동,0.9456777642565805,65.58257745773612,1.06575571736077,-0.4412211658256162,0.2363080050893452
1114058000_0001,1114058000,장충동,0.8227916253877671,68.62652089157613,0.1583275955433383,0.02936361139631233,0.6313521472611029
1114058000_0002,1114058000,장충동,0.8557157032597148,80.48664809885399,-0.08040896907001713,0.5757026376361537,-0.05292284831759421
1114058000_0003,1114058000,장충동,0.9197139364754559,76.0366278035991,-0.008256463785193558,0.6010526085936857,1.437114881333312
1114058000_0004,1114058000,장충동,0.8992807291923379,52.87349299138979,0.31193971453350183,-0.32283485125445205,0.8962205911073203
1114059000_0000,1114059000,광희동,0.8044303221859467,71.40956742459869,-0.19664657187512233,0.0677898926854211,0.6172967143651386
1114059000_0001,1114059000,광희동,0.8341322215430206,71.41991550722791,0.1761369376045887,0.5190287222311489,0.38311003608912125
1114059000_0002,1114059000,광희동,0.7962946982079726,72.75303183254103,-0.47913341296859,-0.04749829831820104,1.0476995904778936
1114059000_0003,1114059000,광희동,0.8731905991350092,61.48000509126982,0.3318786886682409,0.7332955147100826,-0.21179577974353755
1114059000_0004,1114059000,광희동,0.8715155780568326,87.67743860615309,-0.13246575284714565,0.5255169491540637,0.7114729606219471
1114060500_0000,1114060500,을지로동,0.7515270447327529,76.37676557800154,-0.06981980989857448,-1.296087990571989,-0.4564305794647361
1114060500_0001,1114060500,을지로동,0.9570446631394844,74.0905569163711,0.08236968321073856,-0.5036251194566074,-0.3432482743239193
1114060500_0002,1114060500,을지로동,0.9221212629019085,67.86266525024426,0.2952117339519409,-1.2726459471008003,-1.5364685907816988
1114060500_0003,1114060500,을지로동,0.7889988518630419,69.66377482297067,-0.25764082401058136,0.2795138587340606,0.3122692934803198
1114060500_0004,1114060500,을지로동,0.8740717389117693,76.94468724036912,-0.1208692102308751,0.7632051344819117,-0.4366522556457979
1114061500_0000,1114061500,신당동,0.8097443871795347,69.6638018309477,0.28258029657650596,0.35857079004382414,0.16263578490817293
1114061500_0001,1114061500,신당동,0.8568526510071179,77.1280247043575,0.12759472875684597,-0.872084982302196,1.1258752240766188
1114061500_0002,1114061500,신당동,0.8098917756910587,70.23096729035606,-0.38565848112234197,1.3254937447363948,-0.47439362669726803
1114061500_0003,1114061500,신당동,0.8775656380569364,59.129305982186,-0.30016329997773555,-0.3717081412712335,-0.6240379475684735
1114061500_0004,1114061500,신당동,0.8588340785295477,79.32682407516319,0.028937237230858722,0.31420526031857016,-0.35878526980617204
1114062500_0000,1114062500,다산동,0.7472297242806346,80.93029407172153,-0.3663677869867159,-0.8472706203211214,-0.5424995421584139
1114062500_0001,1114062500,다산동,0.9573040384148752,79.62521952171703,0.007910139662762166,-0.40045925067152194,-0.5814990217905267
1114062500_0002,1114062500,다산동,0.9171207717350031,63.52790486961152,0.05108787462949027,0.1221371009877928,-0.21338424634854272
1114062500_0003,1114062500,다산동,0.8458284564755173,75.44839992532484,0.40875442176611254,-0.8047578370444147,-0.7105060586725396
1114062500_0004,1114062500,다산동,0.811227882720326,71.3634937125106,0.19583536273487734,0.6476291022551959,-0.6169985462179842
1114063500_0000,1114063500,약수동,0.9840227239307469,59.89916018647831,-0.892370849968337,0.693307858107621,-0.17304764978726025
1114063500_0001,1114063500,약수동,0.8790742399688402,67.0910594245699,0.3544707752492936,-0.13343688180723395,-1.094271127715884
1114063500_0002,1114063500,약수동,0.9012515197111652,75.86456245929872,-0.26826696347699486,0.09107950716692463,-1.30759346538477
1114063500_0003,1114063500,약수동,0.8057599430767005,80.79086907393467,0.16234095678012528,-0.5690685184954406,-0.26860049323562113
1114063500_0004,1114063500,약수동,0.8026235500638945,57.80644469375347,0.26984702234702573,-0.5396268797383325,0.6704263539747264
1114064500_0000,1114064500,청구동,0.884233801340796,78.2486430681422,-0.08368707821595447,0.5013718021498236,0.36869090658856013
1114064500_0001,1114064500,청구동,0.9634714248631522,63.895830386428145,-0.21396432037784027,0.2189908466738996,1.4728978436097884
1114064500_0002,1114064500,청구동,0.8182216224709571,70.38774585217016,-0.36332240230612867,0.15226888994447504,-0.6828975765251527
1114064500_0003,1114064500,청구동,0.8628905224150712,70.6463314655628,0.026441044199735333,0.1269872410122401,0.06806099186179798
1114064500_0004,1114064500,청구동,0.9172662761186605,64.35249240117598,-0.15482768019103854,-0.4159647196671141,1.015897017371742
1114065000_0000,1114065000,신당5동,0.958719942562831,78.77324106747292,0.43764158024944866,0.48194581056741387,-0.060505880358520725
1114065000_0001,1114065000,신당5동,0.8985381187465379,74.2697987669437,-0.6454028359883845,-0.5876607017321127,0.40669945191435203
1114065000_0002,1114065000,신당5동,0.99,70.90059214036206,0.29054918436386945,0.6996516548637347,-0.115215297291379
1114065000_0003,1114065000,신당5동,0.8352658223424658,59.840346743017435,-0.04893864979263243,-0.37002638556394457,-0.8519006088832586
1114065000_0004,1114065000,신당5동,0.8001361532896952,74.5193869427978,0.34368228992689154,0.31964433495283107,-0.5197838359005188
1114066500_0000,1114066500,동화동,0.9202189857540638,86.64394224216483,-0.3230856281571859,0.31321537194436827,0.2941515881470072
1114066500_0001,1114066500,동화동,0.7692723808880879,59.773990653034275,0.12298848344044228,-0.4389049034524387,0.05286011208831396
1114066500_0002,1114066500,동화동,0.7392062266804146,63.449523220712734,0.21829304163519514,-0.6829023422980172,0.23323254304025112
1114066500_0003,1114066500,동화동,0.8051346087138614,73.92413448551882,-0.21827394945456013,-0.48148344166113505,1.4317026238171127
1114066500_0004,1114066500,동화동,0.8361212756025845,75.60742702513738,-0.28700962252429824,-0.21781091762557345,1.2896981587393637
1114067000_0000,1114067000,황학동,0.8439485890910341,85.0924869712642,0.006583720661405473,0.3165360481682552,0.4915856196720417
1114067000_0001,1114067000,황학동,0.8591536961589271,71.59035222777376,-0.3067095224414974,-0.8375396013381731,-0.5755785353773468
1114067000_0002,1114067000,황학동,0.929496659240471,60.10259246899051,-0.24837963817835176,-0.702276709735811,-0.6879482058428068
1114067000_0003,1114067000,황학동,0.7691213001589767,56.4060867293134,-0.3298938084676487,-0.3481916548977962,0.10257958931155169
1114067000_0004,1114067000,황학동,0.8795971323785945,61.15250272997961,-0.23742989901992134,0.06505977317739464,0.10281814760302903
1114068000_0000,1114068000,중림동,0.829497290323743,65.00957561621203,-0.17972289900947036,0.20500704882057402,1.0112583102021586
1114068000_0001,1114068000,중림동,0.869274023180636,71.96767147236221,-0.44059884447791564,-0.16938485582355703,0.8857796964778878
1114068000_0002,1114068000,중림동,0.8941154008943373,66.02560043754185,-0.43714403692542014,0.3806875245668054,1.2981488140246251
1114068000_0003,1114068000,중림동,0.8402360535818255,76.3384306692912,-0.04659976221959933,-0.837733933796615,1.0841684450198428
1114068000_0004,1114068000,중림동,0.8181494088078235,69.19236711354097,-0.009009342869798515,0.044518548719471716,0.625986888914624
1117051000_0000,1117051000,후암동,0.8452127879600618,60.31044639045083,0.3058026901248395,0.09420749237557059,0.5584365360057074
1117051000_0001,1117051000,후암동,0.8807375199117254,75.60476816099207,0.8128506974387636,-0.14450834917215688,-0.03040926474690428
1117051000_0002,1117051000,후암동,0.8365037512658962,75.522293843861,-0.9288237763706274,-0.2732481709555172,0.7639433472627319
1117051000_0003,1117051000,후암동,0.9378695745269234,68.0063744755544,0.31375272865988263,0.6918662171697179,-1.1059846569942111
1117051000_0004,1117051000,후암동,0.8572116133026323,65.66571359418356,0.045209679566136654,0.3227652330442667,0.8562327939802132
1117052000_0000,1117052000,용산2가동,0.7474766521253757,66.81310224725742,-0.43570485552505983,0.5768497803376268,-0.6726678714606938
1117052000_0001,1117052000,용산2가동,0.8958163853160721,60.88834123731154,-0.00468158120423877,0.03444872271786887,-0.6671398117208772
1117052000_0002,1117052000,용산2가동,0.8425597929527324,65.70101583111271,0.055842271097659706,-0.3058923497265359,-0.29518006956302684
1117052000_0003,1117052000,용산2가동,0.8860080729768276,68.30247876024022,-0.3408987499352134,0.2841492259777688,0.1781999638634758
1117052000_0004,1117052000,용산2가동,0.9342636180499367,66.73880268217984,0.3982303883225185,0.17974736039093334,-0.667406779424502
1117053000_0000,1117053000,남영동,0.8888656035502859,75.55342799786496,0.32177090130725006,1.3412288887179697,0.2749576110027885
1117053000_0001,1117053000,남영동,0.9035681094978617,60.606140428704094,-0.6356304387447795,0.22217305560102765,-1.0704983969633497
1117053000_0002,1117053000,남영동,0.8517151335339936,70.65473652233413,0.8234658585586913,0.9338675121358782,-0.4258070775757731
1117053000_0003,1117053000,남영동,0.8359401066236571,68.55625425087858,-0.9604901390040477,-0.3297375541981107,0.3191437149940374
1117053000_0004,1117053000,남영동,0.9198248068913064,74.67711348893326,-0.306126103902276,-0.3908981801888436,-0.41088273374671896
1117055500_0000,1117055500,청파동,0.8940078479253427,67.89299660732192,-0.010781127754490298,-0.47104589149952714,-0.18013117963208222
1117055500_0001,1117055500,청파동,0.7974334712783714,62.653186391632275,-0.21205151766123717,-0.8812853398451607,-1.092287757802384
1117055500_0002,1117055500,청파동,0.8976598585258747,69.91954365061993,-0.09980699300236548,-0.15016713347228203,0.68126120983591
1117055500_0003,1117055500,청파동,0.9300129000547088,59.76298475934051,0.06548669204285877,0.030154012966975778,-0.381662769086473
1117055500_0004,1117055500,청파동,0.7502408822387315,75.4371600507705,-0.9556123184875833,0.9190579935218517,0.06809419392491019
1117056000_0000,1117056000,원효로1동,0.9449242347811628,64.28865856340819,-0.17095894609164108,0.6016558256028045,-0.49590999744132863
1117056000_0001,1117056000,원효로1동,0.7814865745576015,56.54647633466236,-0.44273740980449094,-1.0956249298247858,-0.6008496218972468
1117056000_0002,1117056000,원효로1동,0.7622805692885744,63.73331224079902,0.3010912529336409,0.07189270392211808,-0.20040233390742138
1117056000_0003,1117056000,원효로1동,0.8675312092331863,81.56669868869635,-0.47223936718885356,0.23233300804320062,0.8606647559686107
1117056000_0004,1117056000,원효로1동,0.8773504687184527,64.61915354217814,-0.3769096954700358,0.7813876562106781,0.6289200240123668
1117057000_0000,1117057000,원효로2동,0.7944645311385973,64.15571888860316,0.6818806390198343,-0.5120906414802486,0.5730170633779674
1117057000_0001,1117057000,원효로2동,0.8342492203110929,72.57152294137539,-0.49321274270772153,-1.2791389890956244,-1.2645122356047667
1117057000_0002,1117057000,원효로2동,0.7683700555743328,71.63985272832103,-0.4338275059949602,-1.1410703100498722,-0.02333947147431149
1117057000_0003,1117057000,원효로2동,0.7346639624868593,79.1775979701297,-0.658093143188665,0.06152509224308545,-0.8721299958279065
1117057000_0004,1117057000,원효로2동,0.99,74.60460647064573,-0.4425749299610175,-0.25083324194664713,0.1289325525743923
1117058000_0000,1117058000,효창동,0.6823311538709099,78.68777902686331,0.29974605735162285,-0.3772341664333618,-0.3769607188874252
1117058000_0001,1117058000,효창동,0.9558610293045416,78.08434162728223,-0.5708556051028333,-0.23163809667217478,0.09916367264656042
1117058000_0002,1117058000,효창동,0.8213155141757136,72.51413557666652,-0.4777635289918653,0.2929690808287315,0.6847213201806409
1117058000_0003,1117058000,효창동,0.9842857776923764,70.12533761644163,0.0644773704863723,-0.6341175219194178,-0.32950115032821437
1117058000_0004,1117058000,효창동,0.8825370999853002,64.62439268621772,-0.1647732414523666,0.5898350322551547,0.524257005381935
1117059000_0000,1117059000,용문동,0.8670730254446981,87.54042757872395,-0.15281057110350835,0.20996079303265922,-0.8444910787093739
1117059000_0001,1117059000,용문동,0.8016764295940385,81.1575909721926,-0.5287421533784243,-0.2007566596270975,-0.11998054189061512
1117059000_0002,1117059000,용문동,0.8837633187025214,72.15022357256049,-0.36587149866556623,-0.37741347716624646,-0.7643066620135568
1117059000_0003,1117059000,용문동,0.8992429790681585,63.18705919056834,-0.22196895294883215,0.7566129564801446,-1.4690780638244136
1117059000_0004,1117059000,용문동,0.8872990347355776,62.04450454980412,-0.2962926696182439,0.6554653962633192,0.039873721099755434
1117062500_0000,1117062500,한강로동,0.8140688596553459,66.30001551288939,0.05205516818936318,-0.1371264421408316,0.5813444240075968
1117062500_0001,1117062500,한강로동,0.9367159575810883,68.53720555161132,-0.1457782873652658,1.0367166447702134,0.20320511707988087
1117062500_0002,1117062500,한강로동,0.8320087554850198,67.01874238320408,-0.5755928501892063,-0.22966429992441284,0.08057880061868687
1117062500_0003,1117062500,한강로동,0.873736831043419,66.6004762678049,-0.027689194234355365,-0.37708148701672733,0.6915494268226828
1117062500_0004,1117062500,한강로동,0.8492640731977863,70.23434672597409,-0.19677353299785877,0.37759895604454147,-0.0758600673190465
1117063000_0000,1117063000,이촌1동,0.8228628091874354,65.28660170542828,-1.5101299468407048,-0.4045461385910541,-0.2252544790367504
1117063000_0001,1117063000,이촌1동,0.9334483743236596,57.43126783446154,-0.03245257388064334,-0.4917293997429107,0.016985988082645766
1117063000_0002,1117063000,이촌1동,0.7240291073489152,65.02198653634517,-0.12336789129155926,0.5637609946354586,-0.04476677077433837
1117063000_0003,1117063000,이촌1동,0.7947083869780018,75.28317744777641,-0.44847290849568067,-0.46160868096858526,0.12143800516190677
1117063000_0004,1117063000,이촌1동,0.8380789735247092,55.91924483171863,-0.7474160161629394,-0.2993212344027003,-0.09528785986124914
1117064000_0000,1117064000,이촌2동,0.8867824005691782,63.92490053342563,-0.12787610016758263,0.48123254791131687,0.3157494126744576
1117064000_0001,1117064000,이촌2동,0.8980534187077343,85.24348976504488,0.4914135957489094,-1.1815780856685154,-0.26060742995957265
1117064000_0002,1117064000,이촌2동,0.8572674743527258,56.357895844509194,0.6108911113100809,-0.7876724655824693,-0.5725240197375034
1117064000_0003,1117064000,이촌2동,0.7811815281243027,79.4114527923025,0.05225825908661596,0.2031718612628343,0.4092796648605634
1117064000_0004,1117064000,이촌2동,0.8458859215767833,76.64534424586736,0.8966606418865677,-0.1827668940391631,0.3893385111336159
1117065000_0000,1117065000,이태원1동,0.8723082493907415,96.66813186034929,-0.8712621122976588,-0.4370630847151109,0.7999186724108596
1117065000_0001,1117065000,이태원1동,0.8335349156642635,49.33563278562927,-0.1096551264254029,-0.057911587457349055,-0.642997794812648
1117065000_0002,1117065000,이태원1동,0.9347474019479689,58.00521684994757,0.5997690010850679,0.5586859487988017,0.4669589772120738
1117065000_0003,1117065000,이태원1동,0.8660176346584283,49.253093000786585,0.42695547449970955,0.09128272868889263,0.5810828362735251
1117065000_0004,1117065000,이태원1동,0.8606906839992033,70.17895300471466,-0.24893315181300546,0.42549355758228086,-0.26320693548182017
