dt,PCP,POP,PTY,REH,SKY,SNO,TMN,TMP,TMX,UUU,VEC,VVV,WAV,WSD
2025-08-31 10:00:00+09:00,,30.0,0.0,75.0,4.0,,,28.0,,0.5,189.0,3.0,-999.0,3.0
2025-08-31 11:00:00+09:00,,30.0,0.0,75.0,4.0,,,29.0,,1.5,206.0,3.1,-999.0,3.4
2025-08-31 12:00:00+09:00,,60.0,4.0,70.0,4.0,,,29.0,,2.4,220.0,2.9,-999.0,3.8
2025-08-31 13:00:00+09:00,,30.0,0.0,70.0,4.0,,,29.0,,2.9,227.0,2.7,-999.0,4.0
2025-08-31 14:00:00+09:00,,60.0,4.0,75.0,4.0,,,29.0,,3.1,230.0,2.6,-999.0,4.0
2025-08-31 15:00:00+09:00,,20.0,0.0,75.0,3.0,,,29.0,31.0,3.5,236.0,2.4,-999.0,4.2
2025-08-31 16:00:00+09:00,,60.0,4.0,75.0,3.0,,,29.0,,2.9,240.0,1.7,-999.0,3.4
2025-08-31 17:00:00+09:00,,60.0,4.0,75.0,3.0,,,28.0,,1.7,237.0,1.1,-999.0,2.0
2025-08-31 18:00:00+09:00,,20.0,0.0,80.0,3.0,,,27.0,,0.4,202.0,1.0,-999.0,1.1
2025-08-31 19:00:00+09:00,,0.0,0.0,80.0,1.0,,,26.0,,0.0,174.0,1.0,-999.0,1.0
2025-08-31 20:00:00+09:00,,20.0,0.0,85.0,3.0,,,26.0,,0.0,180.0,1.1,-999.0,1.1
2025-08-31 21:00:00+09:00,,30.0,0.0,85.0,4.0,,,25.0,,0.0,180.0,1.3,-999.0,1.3
2025-08-31 22:00:00+09:00,,60.0,1.0,90.0,4.0,,,25.0,,0.4,196.0,1.4,-999.0,1.5
2025-08-31 23:00:00+09:00,,30.0,0.0,85.0,4.0,,,25.0,,0.4,195.0,1.5,-999.0,1.6
2025-09-01 00:00:00+09:00,,60.0,1.0,90.0,4.0,,,25.0,,0.2,188.0,1.5,-999.0,1.5
2025-09-01 03:00:00+09:00,1.0,60.0,1.0,95.0,4.0,0.0,,24.0,,0.3,191.0,1.6,-999.0,1.0
2025-09-01 06:00:00+09:00,1.0,60.0,1.0,95.0,4.0,0.0,23.0,25.0,,-0.2,173.0,2.6,-999.0,1.0
2025-09-01 09:00:00+09:00,1.0,60.0,1.0,90.0,4.0,0.0,,26.0,,0.1,182.0,3.1,-999.0,1.0
2025-09-01 12:00:00+09:00,1.0,60.0,1.0,85.0,4.0,0.0,,27.0,,1.6,202.0,3.9,-999.0,2.0
2025-09-01 15:00:00+09:00,1.0,63.0,1.0,90.0,4.0,0.0,,26.0,31.0,1.9,224.0,2.0,-999.0,2.0
2025-09-01 18:00:00+09:00,1.0,60.0,1.0,90.0,4.0,0.0,,25.0,,1.5,274.0,-0.1,-999.0,1.0
2025-09-01 21:00:00+09:00,0.0,30.0,0.0,90.0,4.0,0.0,,24.0,,0.6,243.0,0.3,-999.0,1.0
2025-09-02 00:00:00+09:00,0.0,30.0,0.0,95.0,4.0,0.0,,23.0,,0.1,186.0,0.9,-999.0,1.0
